,K,Proportion,Error
64,0.006006006006006006,0.4,30.338598790322582
65,0.006006006006006006,0.5,30.81126968503937
66,0.006006006006006006,0.6,31.567557077625573
67,0.006006006006006006,0.7,32.19796215429403
68,0.006006006006006006,0.8,34.47751861042183
69,0.006006006006006006,0.9,36.02990291262136
70,0.007007007007007007,0.0,32.364467509025275
71,0.007007007007007007,0.1,31.990242179616548
72,0.007007007007007007,0.2,31.256331300813013
73,0.007007007007007007,0.3,30.23695202257761
74,0.007007007007007007,0.4,30.22147177419355
75,0.007007007007007007,0.5,30.679192913385826
76,0.007007007007007007,0.6,31.429874429223744
77,0.007007007007007007,0.7,32.05350800582242
78,0.007007007007007007,0.8,34.30473945409429
79,0.007007007007007007,0.9,35.840097087378645
80,0.008008008008008008,0.0,32.27779783393502
81,0.008008008008008008,0.1,31.88925327951564
82,0.008008008008008008,0.2,31.14731707317073
83,0.008008008008008008,0.3,30.128523047977424
84,0.008008008008008008,0.4,30.108870967741936
85,0.008008008008008008,0.5,30.553553149606294
86,0.008008008008008008,0.6,31.299520547945207
87,0.008008008008008008,0.7,31.917016011644836
88,0.008008008008008008,0.8,34.141985111662535
89,0.008008008008008008,0.9,35.6623786407767
90,0.009009009009009009,0.0,32.19434115523466
91,0.009009009009009009,0.1,31.79161453077699
92,0.009009009009009009,0.2,31.042266260162606
93,0.009009009009009009,0.3,30.026227657572907
94,0.009009009009009009,0.4,30.00359879032258
95,0.009009009009009009,0.5,30.435383858267716
96,0.009009009009009009,0.6,31.177180365296802
97,0.009009009009009009,0.7,31.789315866084422
98,0.009009009009009009,0.8,33.98575682382134
99,0.009009009009009009,0.9,35.48864077669903
100,0.01001001001001001,0.0,32.11373646209387
101,0.01001001001001001,0.1,31.697719475277495
102,0.01001001001001001,0.2,30.941321138211386
103,0.01001001001001001,0.3,29.928701787394164
104,0.01001001001001001,0.4,29.903387096774193
105,0.01001001001001001,0.5,30.322923228346458
106,0.01001001001001001,0.6,31.06009132420091
107,0.01001001001001001,0.7,31.667365356622998
108,0.01001001001001001,0.8,33.834267990074444
109,0.01001001001001001,0.9,35.32009708737864
110,0.011011011011011011,0.0,32.035288808664255
111,0.011011011011011011,0.1,31.607013118062564
112,0.011011011011011011,0.2,30.842784552845533
113,0.011011011011011011,0.3,29.83421448730009
114,0.011011011011011011,0.4,29.80670362903226
115,0.011011011011011011,0.5,30.214950787401573
116,0.011011011011011011,0.6,30.947522831050225
117,0.011011011011011011,0.7,31.550917030567685
118,0.011011011011011011,0.8,33.68808933002481
119,0.011011011011011011,0.9,35.15936893203883
120,0.012012012012012012,0.0,31.959467509025266
121,0.012012012012012012,0.1,31.519142280524722
122,0.012012012012012012,0.2,30.747083333333332
123,0.012012012012012012,0.3,29.741984948259642
124,0.012012012012012012,0.4,29.712620967741938
125,0.012012012012012012,0.5,30.110177165354333
126,0.012012012012012012,0.6,30.838390410958905
127,0.012012012012012012,0.7,31.438646288209604
128,0.012012012012012012,0.8,33.54712158808933
129,0.012012012012012012,0.9,35.003203883495146
