id,Home,Away,Venue,Margin,Prob
8160,Fremantle,Geelong,Optus Stadium,7.0012603063618135,0.546129276381942
8161,Gold Coast,Hawthorn,People First Stadium,-10.140487811487148,0.4333949427144966
8164,Adelaide,Melbourne,Adelaide Oval,7.184678944193287,0.547330628442085
8162,Greater Western Sydney,Carlton,ENGIE Stadium,6.678872500998385,0.5440164125758754
8163,Collingwood,Port Adelaide,MCG,9.999554558063638,0.5656901392602678
8165,Richmond,North Melbourne,MCG,-10.277760077908258,0.4325042275586248
8166,St Kilda,Western Bulldogs,Marvel Stadium,1.682104412924975,0.5111126746042188
