id,Home,Away,Venue,Margin,Prob
8041,Sydney,Carlton,SCG,10.062749377656484,0.5656930317127106
8042,Gold Coast,Geelong,People First Stadium,0.5983063358999061,0.5066071153905811
8040,Greater Western Sydney,Hawthorn,ENGIE Stadium,0.5098691394912125,0.5066071153905811
8043,Brisbane Lions,Western Bulldogs,Gabba,13.55742406761886,0.5914638111290453
8046,St Kilda,Collingwood,MCG,-18.955675894687005,0.3770308464212674
